ChIJ9QfISD8Q9YgRmQ6m94QYeTI,Avison Young,33.7643995,-84.388489,(404) 691-4007,30 Ivan Allen Jr Blvd NW,Atlanta,30308,GA,United States
ChIJ9yPW2nsE9YgRv8Lg0ro_55A,W Atlanta - Downtown,33.765034,-84.389503,(404) 582-5800,45 Ivan Allen Jr Blvd NW,Atlanta,30308,GA,United States
ChIJN1SM0XsE9YgREofVHmuVmKc,The Atlanta Real Estate Summit,33.7647375,-84.3895759,(404) 631-6338,45 Ivan Allen Jr Blvd NW,Atlanta,30308,GA,United States
ChIJK9CmaYcD9YgR3equRYlJcuc,Lincoln Property Company,33.7648746,-84.3898676,(404) 389-9180,55 Ivan Allen Jr Blvd NW,Atlanta,30308,GA,United States
ChIJE-U2EIkF9YgREEP6gYxczsU,Camden Paces Apartments,33.843735,-84.382324,(404) 657-4323,77 E Andrews Dr NW ,Atlanta,30305,GA,United States
ChIJ6T2z3REJ9YgRozB0owKrXHA,Partnership Realty Inc,33.9041608,-84.3229942,(404) 234-0011,3818 Glen Arbor Ct NE ,Atlanta,30319,GA,United States
ChIJaz4r2u2n9YgR8FsHz_Ac_IY,Glenn S Ross & Associates,33.858602,-84.257671,(770) 938-1778,2495 Kings Arms Point NE ,Atlanta,30345,GA,United States
ChIJ9zvj03b99IgRJHbBRjLl4H4,J L Patton Properties,33.655593,-84.401193,(404) 254-2061,400 King Arnold St  ,Atlanta,30354,GA,United States
ChIJ331sU0P99IgRDBB7QjcanZU,Southeast Management & Leasing,33.6593654,-84.4218533,(404) 762-8001,1001 Virginia Ave   ,Atlanta,30354,GA,United States
ChIJ3zqBm2P99IgR4fw8hM01J5s,Keller Williams Realty,33.665487,-84.409718,(404) 564-3512,621 North Ave   ,Atlanta,30354,GA,United States
ChIJd7Nc4G0E9YgRHUWQufUJ8N4,Center City Management LLC,33.7704322,-84.3812859,(404) 931-7906,595 Piedmont Ave Auite  ,Atlanta,30308,GA,United States
ChIJbRFZrW4E9YgR-M-YCnC9lRQ,E & E Capital Management  LLC,33.7748149,-84.3811319,(404) 287-0074,741 Piedmont Ave NE  ,Atlanta,30308,GA,United States
ChIJ6aWVaDQE9YgRq-SzfZj-jEQ,Prime Real Estate,33.7972359,-84.3702496,(404) 685-3774,1544 Piedmont Ave NE  ,Atlanta,30324,GA,United States
ChIJc5bp_y0H9YgRgma1B-fGMSk,RMG Properties Inc,33.7559578,-84.366204,(678) 439-7237,659 Auburn Ave NE  ,Atlanta,30312,GA,United States
ChIJd3BEXW4E9YgRETdcWQdXtxw,Atlanta Apartment Finders - RentalsGoneWild.com,33.7715415,-84.3813426,(404) 921-2519,625 Piedmont Ave NE  ,Atlanta,30308,GA,United States
ChIJK6Z637YG9YgRoLnklupQaac,Real Estate Mojo,33.7645365,-84.3373073,(404) 667-0629,376 Mell Ave NE  ,Atlanta,30307,GA,United States
ChIJ8Tn7v_cD9YgRdh-pax9q4sI,Studioplex,33.7562175,-84.3660472,(404) 872-8300,659 Auburn Ave NE  ,Atlanta,30312,GA,United States
ChIJmWoYbUEE9YgR1xjDWcAdWgQ,PrivateMoneyWealth.com,33.784055,-84.379411,(678) 683-9310,1072 Piedmont Ave NE  ,Atlanta,30309,GA,United States
ChIJlwuOf4kD9YgRYfKm3CssF1M,Palmer House,33.7554587,-84.3805923,(404) 249-1316,171 Auburn Ave NE  ,Atlanta,30303,GA,United States
ChIJbzogsTYE9YgRN2NhsNf99pM,Capulets,33.7965431,-84.3709005,(404) 876-9003,1510 Piedmont Ave NE  ,Atlanta,30324,GA,United States
ChIJH282VxAE9YgRGoxqSMu_PPg,Raulet Property Partners,33.7709444,-84.3674442,(404) 601-9500,621 North Ave NE  ,Atlanta,30308,GA,United States
ChIJhXL8EHEE9YgRR8tACvSIUaU,Kaplan Properties,33.7656738,-84.382179,(404) 748-6000,450 Piedmont Ave NE  ,Atlanta,30308,GA,United States
ChIJ8Tn7v_cD9YgRZLF-Zpuy5uA,The Third Space,33.756048,-84.366061,(404) 793-7963,659 Auburn Ave NE  ,Atlanta,30312,GA,United States
ChIJ6aWVaDQE9YgRnjXxyYX7j2c,Krebs Real Estate Services LLC,33.7969652,-84.3703356,,1544 Piedmont Ave NE  ,Atlanta,30324,GA,United States
ChIJ8Tn7v_cD9YgR4YO2ysrnYbE,Princeton Holdings Inc,33.756048,-84.366061,(770) 217-1293,659 Auburn Ave NE  ,Atlanta,30312,GA,United States
ChIJ9_u1TJ8G9YgR_hLqrwTDOHA,Holland Realty,33.7798922,-84.3490617,(404) 607-0810,1189 Virginia Ave NE  ,Atlanta,30306,GA,United States
ChIJiSjnL68G9YgR0M4i2ZoMJmo,Financial Executives Institute,33.7657693,-84.3485063,(404) 681-9878,1199 Euclid Ave NE  ,Atlanta,30307,GA,United States
ChIJR1ukxroG9YgRwvLI5G0s-mQ,Boulevard Properties,33.769264,-84.342757,(404) 688-4544,1355 Euclid Ave NE  ,Atlanta,30307,GA,United States
ChIJB1A1DokD9YgRnOcTLedlgW8,Toxaway Capital Partners,33.7548239,-84.382362,(404) 812-0505,14 Piedmont Ave NE  ,Atlanta,30305,GA,United States
ChIJRwpB_TME9YgRDHp8Ef1EFLE,Dream Homes by Jenny - Harry Norman  Realtors,33.795839,-84.369122,(404) 394-0934,1531 Piedmont Ave NE  ,Atlanta,30306,GA,United States
ChIJLTcZXDEE9YgR2n-13STuy9o,Harry Norman  REALTORS,33.7962153,-84.3689231,(404) 897-5558,1531 Piedmont Ave NE  ,Atlanta,30324,GA,United States
ChIJewH0E7YG9YgR46e95_jN91o,Highland Realty,33.7625065,-84.334237,(404) 373-6811,1630 DeKalb Ave NE  ,Atlanta,30307,GA,United States
ChIJKQGp1rcG9YgRwKq5sjAOEos,Candler Park Real Estate,33.7647039,-84.3334685,(404) 969-5740,1651 McLendon Ave NE  ,Atlanta,30307,GA,United States
ChIJ255RQwEE9YgRQGPuKiJAtPE,Home Realty  Inc.,33.755381,-84.3818423,(404) 549-9005,171 Auburn Ave NE  ,Atlanta,30303,GA,United States
ChIJf2hVdc4F9YgR5Kk_BdqKJMY,Asian Theropy Spa,33.8102268,-84.3657306,(404) 549-8595,1907 Piedmont Ave NE  ,Atlanta,30324,GA,United States
ChIJ-4PtKGUE9YgREA2TuGDENK0,Staybridge Suites Atlanta - Midtown,33.7702271,-84.3881025,(404) 877-9495,23 Linden Ave NE  ,Atlanta,30308,GA,United States
ChIJJTsr3ssG9YgR_TMkfKvi0tM,Bailie Real Estate & Property,33.7611941,-84.3293746,(404) 373-5174,246 Connecticut Ave NE  ,Atlanta,30307,GA,United States
ChIJzbxxRvoP9YgRXVxbEl3xGeU,Blue Ridge Capital,33.835631,-84.37594,(404) 364-9094,2967 Grandview Ave NE  ,Atlanta,30305,GA,United States
ChIJ1yj7vW0E9YgRtbwUb-PwJTY,251 North Apartment Homes,33.7702499,-84.3781535,(404) 881-6699,300 Cityline Ave NE  ,Atlanta,30308,GA,United States
ChIJEXBV0ooD9YgROSxDSXp_NDM,E F Robinson Realty Co,33.7555735,-84.3753989,(404) 525-0808,368 Auburn Ave NE  ,Atlanta,30312,GA,United States
ChIJW753I3EE9YgRMSMt73h22A8,Marquis Vista,33.7643885,-84.3822299,,396 Piedmont Ave NE  ,Atlanta,30308,GA,United States
ChIJN7QeOLYF9YgRSHR4eqII1pE,EpiCity Real Estate Services,33.8104807,-84.3762479,(770) 457-2300,415 Plasters Ave NE  ,Atlanta,30324,GA,United States
ChIJq-VG7cgG9YgRWcp3aCImOq0,Pine Top Properties Inc,33.7655109,-84.329812,(404) 377-6324,416 Leonardo Ave NE  ,Atlanta,30307,GA,United States
ChIJ90CrEAsE9YgRIdPvubM5-S4,City View Apartments,33.7613233,-84.3735867,(404) 223-9260,433 Highland Ave NE  ,Atlanta,30312,GA,United States
ChIJx3LypgsE9YgRJ4oQnjeFQ5c,444 Suites Student Housing,33.7621015,-84.3724839,(678) 648-1621,444 Highland Ave NE  ,Atlanta,30312,GA,United States
ChIJx3LypgsE9YgR1-Ts4oloHAU,GeniusCorps Hacker Hostel,33.7621457,-84.372488,(678) 489-8016,444 Highland Ave NE  ,Atlanta,30312,GA,United States
ChIJd7Nc4G0E9YgR80SZScJF4E8,Stephens Robinson Hale & Associates,33.7706393,-84.3811524,(678) 755-9019,595 Piedmont Ave NE  ,Atlanta,30308,GA,United States
ChIJ32Fgoz0E9YgRdqiIO9BtqGQ,Johnny Gonzales - Muffley & Associates Real Estate,33.781497,-84.367504,(404) 226-5888,600 Virginia Ave NE  ,Atlanta,30306,GA,United States
ChIJh4GimD0E9YgRJ6BvJ4glc1I,Muffley & Associates,33.7815355,-84.3675177,(404) 848-0996,600 Virginia Ave NE  ,Atlanta,30306,GA,United States
ChIJu68yShAE9YgRdho2qB-qy14,Frank Bailey III - Muffley & Associates,33.781507,-84.3675524,(404) 809-1470,600 Virginia Ave NE  ,Atlanta,30306,GA,United States
ChIJn1b6XW4E9YgR50q8c90fnZc,Ivy Hall Apartments,33.771607,-84.381321,(404) 685-1661,625 Piedmont Ave NE  ,Atlanta,30308,GA,United States
ChIJX3oQuhsE9YgR7AM8Q8lHHTU,Bonaventure Bed & Bath,33.7721943,-84.3612937,,650 Bonaventure Ave NE  ,Atlanta,30306,GA,United States
ChIJQ1yhYWsE9YgRHn6C0xz14Ug,Terraces at argonne,33.7748289,-84.376777,,699 Argonne Ave NE  ,Atlanta,30308,GA,United States
ChIJoS3ethkE9YgR4YpuHyh0KOM,Greenwood Bed and Breakfast,33.7763965,-84.3631706,(404) 784-0462,737 Greenwood Ave NE  ,Atlanta,30306,GA,United States
ChIJtexvbvYF9YgRDCXU_lrqt-c,Jason Fox & Associates Inc,33.7748349,-84.3812996,(404) 239-7500,741 Piedmont Ave NE  ,Atlanta,30308,GA,United States
ChIJbRFZrW4E9YgR2LJn01Qdgts,Zellerman by JFA,33.7748349,-84.3812996,(404) 239-7500,741 Piedmont Ave NE  ,Atlanta,30308,GA,United States
ChIJJbHJsRkE9YgRbBrrilgcNFg,Travis Reed Realty and Associates,33.776332,-84.362824,(404) 330-9065,747 Greenwood Ave NE  ,Atlanta,30306,GA,United States
ChIJtQfp7vgD9YgRUbEJzJPcL_M,Sugar Magnolia Bed & Breakfast,33.7555319,-84.36126,(404) 222-0226,804 Edgewood Ave NE  ,Atlanta,30307,GA,United States
ChIJ0-zfb2kE9YgRqTK8RxaogyA,Shellmont Inn Bed and Breakfast,33.7769926,-84.380956,(404) 872-9290,821 Piedmont Ave NE  ,Atlanta,30308,GA,United States
ChIJyzZe0xgE9YgRGImC27y_uVM,Premier Capital-Realty Advisor,33.7769794,-84.3595419,(404) 897-5500,852 Greenwood Ave NE  ,Atlanta,30306,GA,United States
ChIJoWzjg2kE9YgRt7tEFWctbIE,Habersham Property,33.7780239,-84.3807446,(404) 876-0651,855 Piedmont Ave NE  ,Atlanta,30308,GA,United States
ChIJUcLI1x4E9YgR-XtEgU7HuPw,Cannon Capital,33.7765784,-84.3588932,(404) 874-9293,867 Greenwood Ave NE  ,Atlanta,30306,GA,United States
ChIJQUYYFf8D9YgRyF0-WuK6Xd8,Keith Windell R Archt,33.7557192,-84.358066,(404) 688-7330,889 Edgewood Ave NE  ,Atlanta,30307,GA,United States
ChIJC8Ly-GkE9YgRr8oAmSA8VQc,Stonehurst Place,33.7798357,-84.3805776,(404) 881-0722,923 Piedmont Ave NE  ,Atlanta,30309,GA,United States
ChIJt44Xlv8D9YgRwIkFoPx6PRk,Inman Green,33.75588,-84.3557659,,972 DeKalb Ave NE  ,Atlanta,30307,GA,United States
ChIJk9DurtQa9YgRBOUbwU_WmGI,Pentagon Properties Inc,33.8103014,-84.4367124,(404) 355-5978,1505 Chattahoochee Ave NW  ,Atlanta,30318,GA,United States
ChIJk9DurtQa9YgRuRNbS0q3glY,Central Mobile Home Village,33.8101606,-84.4365918,(404) 355-5978,1505 Chattahoochee Ave NW  ,Atlanta,30318,GA,United States
ChIJF7VXrSsF9YgRC32_OI2Eu24,Brunch House,33.807438,-84.4342895,,1465 Chattahoochee Ave NW  ,Atlanta,30318,GA,United States
ChIJtzfFQUcb9YgREyDAGX1xjoU,Clayton Realty Group,33.782598,-84.452717,(404) 748-4974,1026 Sims Ave NW  ,Atlanta,30318,GA,United States
ChIJYTu0ylUE9YgRam3epwQqBg8,Brookwood Courtyard Furnished Short-Term Condominiums / Corporate Apartments / Vacation Rentals,33.799031,-84.393644,(404) 682-2847,15 Standish Ave NW  ,Atlanta,30309,GA,United States
ChIJ0yul824b9YgR7rm9VxSSx-4,Best Properties Management,33.777125,-84.466701,,2434 Bellview Ave NW  ,Atlanta,30318,GA,United States
ChIJI9p4B4wF9YgRHyn1oiEjXnw,Five Paces Inn,33.8414982,-84.3802804,(404) 365-0777,41 Irby Ave NW  ,Atlanta,30305,GA,United States
ChIJDzj6RPoE9YgRotk54kxHel8,The B-Line Broker,33.794462,-84.403339,(678) 898-4001,478 Trabert Ave NW  ,Atlanta,30309,GA,United States
ChIJDzj6RPoE9YgRnzoO2Ob-0OM,RE/MAX Greater Atlanta,33.7944726,-84.403356,(678) 898-4001,478 Trabert Ave NW  ,Atlanta,30309,GA,United States
ChIJ3c5KplUE9YgRFvvnzLoU_i0,Accelerated Commercial Projects,33.8003519,-84.394372,(404) 888-9400,57 Standish Ave NW  ,Atlanta,30309,GA,United States
ChIJ5RH3C1UE9YgRhduKthWGgNM,Standish House - Vacation Rental / Corporate Apartment,33.8008291,-84.3945965,(404) 682-2847,71 Standish Ave NW  ,Atlanta,30309,GA,United States
ChIJB2QX6OYE9YgRkkyD1fqLbbg,Fitzgerald Realty,33.7971168,-84.4138605,(404) 478-9893,775 Berkeley Ave NW  ,Atlanta,30318,GA,United States
ChIJrXSgRGMP9YgR3CDgSdjDfgc,Brownstones At Honour,33.8515832,-84.3832076,(404) 846-5995,8 Honour Ave NW  ,Atlanta,30305,GA,United States
ChIJccCa6YwE9YgRZkr2XnXrw3g,Crecine Student Apartments,33.7798976,-84.4031685,,900 Hemphill Ave NW  ,Atlanta,30318,GA,United States
ChIJt6oGV3cB9YgRi6H0mci11Ys,Manor V Apartments,33.7166903,-84.342194,(404) 622-2010,1403 Custer Ave SE  ,Atlanta,30316,GA,United States
ChIJP_LPEosD9YgRtaslUqhbT0w,Iron House Insurance & Real Estate,33.7541667,-84.3770762,(404) 474-9896,325 Edgewood Ave SE  ,Atlanta,30312,GA,United States
ChIJYWJqA_cD9YgRzfkv8GA3Hh0,Vantage Realty Partners,33.7541161,-84.3669775,(678) 686-3100,619 Edgewood Ave SE  ,Atlanta,30312,GA,United States
ChIJiVKdrtwD9YgRhc-Zu7spyN4,BHC Property Group,33.7300301,-84.3644609,,880 Confederate Ave SE  ,Atlanta,30312,GA,United States
ChIJI7ZymYgD9YgReSjYDb9n5S0,Marriott Foundation Bridges,33.7546312,-84.3854369,(404) 523-6335,100 Edgewood Ave SE  ,Atlanta,30303,GA,United States
ChIJU7gCDXkB9YgRXwjAuZ8_hms,The Highland Club,33.716084,-84.346815,,1264 Custer Ave SE  ,Atlanta,30316,GA,United States
ChIJnVVsF60D9YgRa_EnO4wgq-E,Advanced Real Estate,33.7156949,-84.387542,(404) 748-9799,24 Thayer Ave SE  ,Atlanta,30315,GA,United States
ChIJRaYZW1cB9YgR8pAYiC-elMY,Atlanta Motel,33.7461755,-84.3499615,,277 Moreland Ave SE  ,Atlanta,30316,GA,United States
ChIJD9NdYe0D9YgRdJPLfRYBqQc,City Space Town Homes,33.7464144,-84.3736127,,307 Cherokee Ave SE  ,Atlanta,30312,GA,United States
ChIJ58jQE4sD9YgRwumSUsZTW-U,Atlanta Real Estate Consultants,33.7541263,-84.3770047,(404) 379-9900,325 Edgewood Ave SE  ,Atlanta,30312,GA,United States
ChIJ_xUyO5oD9YgRYPXM2IzvIJE,Ramada Plaza Atlanta Capitol Park Hotel,33.742454,-84.3871745,(404) 591-2000,450 Capitol Ave SE  ,Atlanta,30312,GA,United States
ChIJge4JkewD9YgR-7khNyakgP4,Adams Realtors,33.7419641,-84.3731256,(404) 688-1222,458 Cherokee Ave SE  ,Atlanta,30312,GA,United States
ChIJka_mGsQD9YgRQhJUrAEbtz0,The Social Goat Bed and Breakfast,33.7291792,-84.369429,(404) 626-4830,548 Robinson Ave SE  ,Atlanta,30315,GA,United States
ChIJPem6ZF4B9YgRpGYxBt7ezms,The Arrasmith Team,33.73684,-84.349652,(404) 402-3143,635 Moreland Ave SE  ,Atlanta,30316,GA,United States
ChIJUWz8EcUD9YgROhLV37T84m8,650 Hamilton,33.7262065,-84.3666716,(404) 681-3955,650 Hamilton Ave SE  ,Atlanta,30312,GA,United States
ChIJMyYJouAD9YgRBoR09Xhqnfk,Home Buyers of Georgia LLC,33.7352431,-84.3580408,(404) 635-4357,689 Vernon Ave SE  ,Atlanta,30316,GA,United States
ChIJxZtR188D9YgRttO_on38UwI,Eddie Duke Real Estate LLC,33.7218537,-84.3652959,(404) 483-9099,703 Pershing Ave SE  ,Atlanta,30312,GA,United States
ChIJqaj5omAB9YgRt2_9ZBKRIe0,Red Robin Group Real Estate Services,33.7339503,-84.3500625,(404) 254-5206,749 Moreland Ave SE  ,Atlanta,30316,GA,United States
ChIJUxzYTGcB9YgRu-e6S37LH3w,American Housing Institute,33.7335499,-84.3490646,(404) 627-8687,762 Moreland Ave SE  ,Atlanta,30316,GA,United States
ChIJvXk24t0D9YgRugI6LtVr7lg,Southeastern RV Rentals,33.7339414,-84.3596055,(678) 644-1458,850 Ormewood Ave SE  ,Atlanta,30316,GA,United States
ChIJdwF7V-ED9YgR2A0pPTYgIQg,Intown Renewal Developers,33.7402347,-84.3588356,(678) 755-8894,880 Glenwood Ave SE  ,Atlanta,30316,GA,United States
ChIJ2STymOED9YgRddPhnxrNWvk,Glenwood Green,33.7395097,-84.3565656,(404) 627-1576,951 Glenwood Ave SE  ,Atlanta,30316,GA,United States
ChIJZUloBKgD9YgR2ZOhVs2BpY4,Signature Management,33.7249319,-84.3963383,(404) 221-0033,1093 West Ave SW  ,Atlanta,30315,GA,United States
ChIJK9bTTdkC9YgRvDgMcb_kthM,Robbcott Llc,33.7107368,-84.4229519,(678) 705-9558,1620 Langston Ave SW  ,Atlanta,30310,GA,United States
ChIJDYSPd-MC9YgRO73NCMuJK98,Joseph Telford Team,33.710036,-84.409266,(770) 896-8443,1637 Athens Ave SW  ,Atlanta,30310,GA,United States
ChIJSyccf4ID9YgRb-fSMblScwY,Friendly Homes Realty,33.7507815,-84.3960942,(404) 688-9294,249 Trinity Ave SW  ,Atlanta,30303,GA,United States
ChIJlxs_jfMC9YgRE-tggKidF9o,Union Hall,33.6963691,-84.4020734,,2540 Lakewood Ave SW  ,Atlanta,30315,GA,United States
ChIJFznIP-wC9YgRyFebFg_Jut4,Ambassador Realty Inc,33.696966,-84.410623,(678) 904-9694,2818 Lakewood Ave SW  ,Atlanta,30315,GA,United States
ChIJnxOqY48C9YgRRnuOF_c8Pg0,New American Inn,33.6816933,-84.4035042,(404) 767-8020,421 Cleveland Ave SW  ,Atlanta,30315,GA,United States
ChIJlbdxU6AD9YgRdELv6g3ZCw0,Central Ave Parking & Realty,33.7340778,-84.3935858,(404) 681-0990,757 Central Ave SW  ,Atlanta,30315,GA,United States
ChIJyUW-qIQD9YgRMf42p7HdBDA,Atlanta New Homes,33.7480358,-84.3907874,(404) 492-6386,80 Trinity Ave SW  ,Atlanta,30303,GA,United States
ChIJNWTAJhUD9YgRg_36bD3xS8k,Oglethorpe Place,33.7363757,-84.4149686,(404) 755-3100,835 Oglethorpe Ave SW  ,Atlanta,30310,GA,United States
ChIJQ7esjs7i9IgR7FLyHbwEE40,Magnolia Grill,33.6600922,-84.4251516,(404) 559-6860,1031 Virgina Ave   ,Atlanta,30354,GA,United States
ChIJlx1bKlv99IgRPQN4POaMWTY,Hilton Atlanta Airport,33.6599175,-84.4242523,(404) 767-9000,1031 Virginia Ave   ,Atlanta,30354,GA,United States
ChIJlx1bKlv99IgR2Fj_ORq3xsI,PSAV Presentation Services,33.660063,-84.425032,(404) 559-6884,1031 Virginia Ave   ,Atlanta,30354,GA,United States
ChIJb46NkE_99IgRAZFLaSO3egk,La Quinta Inn & Suites Atlanta Airport North,33.657996,-84.4286297,(404) 209-1800,1200 Virginia Ave   ,Atlanta,30344,GA,United States
ChIJnwQIHbEC9YgRnm0cFzXih98,List 4 Less,33.685739,-84.43053,(404) 766-5636,1276 Spencer Ave   ,Atlanta,30344,GA,United States
ChIJ8f02Ck799IgR27QGKtET_GU,Crowne Plaza Atlanta-Airport,33.660121,-84.4315651,(404) 768-6660,1325 Virginia Ave   ,Atlanta,30344,GA,United States
ChIJn7mq6U399IgRRgoc8_m9rlQ,Econo Lodge,33.659025,-84.433845,(404) 761-5201,1360 Virginia Ave   ,Atlanta,30344,GA,United States
ChIJf-blDlL99IgRuGMsXkA9NV8,Country Inn & Suites By Carlson  ATL Airport N  GA,33.6608994,-84.4338777,(404) 767-9787,1365 Hardin Ave   ,Atlanta,30344,GA,United States
ChIJrWZK8U399IgRoWZ2qe_mIBg,Motel 6 Atlanta Airport - Virginia Ave,33.659892,-84.4339279,(404) 762-5111,1377 Virginia Ave   ,Atlanta,30344,GA,United States
ChIJj_IFwE399IgRduI7mWQla_c,Holiday Inn Hotel & Suites Atlanta Airport-North,33.658098,-84.434357,(404) 305-9990,1380 Virginia Ave   ,Atlanta,30344,GA,United States
ChIJrfLhm0399IgRDkk9e8dTeMk,Cardtronics ATM,33.660041,-84.435539,(800) 786-9666,1419 Virginia Ave   ,Atlanta,30337,GA,United States
ChIJDXKAUdgJ9YgRRBi2k65Gelo,Clarion Hotel & Conference Center North Atlanta,33.8999655,-84.2719173,(770) 455-3700,2001 Clearview Ave   ,Atlanta,30340,GA,United States
ChIJbWY7LdYG9YgRj7jHBtlpaSw,Real Estate Mojo,33.7633447,-84.3126667,(404) 667-0629,211 Winter Ave   ,Atlanta,30317,GA,United States
ChIJ6c8pUcAI9YgRj76h3FnSt04,Windsor at Brookhaven,33.8704081,-84.3354862,(404) 841-4200,305 Brookhaven Ave   ,Atlanta,30319,GA,United States
ChIJl_BvXFQI9YgRsbeUGnBNIpg,Partners Management,33.8850964,-84.3084052,(404) 876-8700,3456 Hardee Ave   ,Atlanta,30341,GA,United States
ChIJhXNZz3799IgRCQCkDvVDcas,Thomas J Barranco Real Estate,33.664969,-84.399813,(404) 233-0200,400 North Ave   ,Atlanta,30354,GA,United States
ChIJSatKOEP99IgRBWlXqaVzZ4s,Cawthon-Hollums Properties,33.6594244,-84.4208289,(404) 762-5515,965 Virginia Ave   ,Atlanta,30354,GA,United States
ChIJG0IO6WQE9YgRiOq12TaK6Dc,Gilbert Duncan  Realtor,33.771276,-84.389249,(404) 291-6629,621 North Avenue C-50  ,Atlanta,30308,GA,United States
ChIJH282VxAE9YgRsq4Q-Cz3cSQ,Keller Williams Realty Intown,33.7702281,-84.3676446,(404) 541-3500,621 North Avenue NE  ,Atlanta,30308,GA,United States
ChIJw_TlTRAE9YgRW7rBaF2DW04,The Hunter Realty Group,33.7707886,-84.3670629,(404) 564-3512,621 North Avenue NE  ,Atlanta,30308,GA,United States
ChIJG242VxAE9YgRvug9oHvW5is,The Independent Team,33.7709731,-84.3674457,(678) 694-7253,621 North Avenue NE  ,Atlanta,30308,GA,United States
ChIJu68yShAE9YgRRNT2H95cBMk,Elizabeth Kanning  Realtor,33.7709731,-84.3674457,(404) 324-2448,621 North Avenue NE  ,Atlanta,30308,GA,United States
ChIJ39jhrBEE9YgRd9d-6UDvT7E,Kirkwood Real Estate - Proper Properties,33.7709731,-84.3674458,(404) 579-6311,621 North Avenue NE  ,Atlanta,30308,GA,United States
ChIJ39jhrBEE9YgR_ZDmbUsOo_g,Midtown Atlanta Real Estate - Proper Properties,33.7709731,-84.3674458,(404) 579-6311,621 North Avenue NE  ,Atlanta,30308,GA,United States
ChIJ39jhrBEE9YgRI8s2FnSDSAU,Grant Park Real Estate - Proper Properties,33.7709731,-84.3674458,(404) 579-6311,621 North Avenue NE  ,Atlanta,30308,GA,United States
ChIJ39jhrBEE9YgRnnQCHyt_Z2Q,Atlanta Real Estate - Proper Properties,33.7709731,-84.3674458,(404) 579-6311,621 North Avenue NE  ,Atlanta,30308,GA,United States
ChIJ39jhrBEE9YgREp5WpB3obBs,East Atlanta Real Estate - Proper Properties,33.7709731,-84.3674458,(404) 579-6311,621 North Avenue NE  ,Atlanta,30308,GA,United States
ChIJWaoRrREE9YgRoWPr5-lO9UQ,Real Atlanta,33.7708894,-84.3674617,(404) 564-2609,621 North Avenue NE  ,Atlanta,30308,GA,United States
ChIJH282VxAE9YgRzdRFI4kzDPA,Anna K Intown  Inc.,33.7704852,-84.3676163,(404) 808-1528,621 North Avenue NE  ,Atlanta,30308,GA,United States
ChIJH282VxAE9YgR3iEldQsIzWI,Atlanta Modern Living @ Keller Williams Realty,33.7707794,-84.3676286,(512) 327-3070,621 North Avenue NE  ,Atlanta,30308,GA,United States
ChIJyasRrREE9YgRIpqabP_SDrg,Intown Area Homes,33.770889,-84.367462,(678) 886-9929,C-621 North Avenue NE  ,Atlanta,30308,GA,United States
ChIJdygGCBsE9YgR4wEoYMeGhsE,Bed & Breakfast Atlanta,33.7715206,-84.3618441,(404) 875-0525,790 North Avenue NE  ,Atlanta,30306,GA,United States
ChIJEz8P2G0E9YgR904FTfStLo8,Savannah Midtown Apartments,33.7703044,-84.3801603,(404) 874-5252,215 North Avenue NE  ,Atlanta,30308,GA,United States
ChIJu68yShAE9YgRE9JPn-cXd1M,The Graham Seeby Group,33.770228,-84.367063,(404) 551-5548,621 North Avenue NE  ,Atlanta,30308,GA,United States
ChIJWaoRrREE9YgRz0rt9TCV0vM,The Oliver-Maillet Team,33.7708894,-84.3674617,(770) 604-1808,621 North Avenue NE  ,Atlanta,30308,GA,United States
ChIJ79WH1eYui4gReHjsLmCUe7I,Benton Group Realty,33.7708894,-84.3674617,(770) 549-9465,621 North Avenue NE  ,Atlanta,30308,GA,United States
ChIJ02VXVxAE9YgRKNSDtAnUExo,Brockway Real Estate,33.7708894,-84.3674617,(404) 787-2253,621 North Avenue NE  ,Atlanta,30308,GA,United States
ChIJNSGj9T4G9YgRN739x91aqd4,Margaret Blanton Real Estate Consultants of Atlanta,33.770359,-84.367622,(404) 484-8858,621 North Avenue NE  ,Atlanta,30308,GA,United States
ChIJN8-3fBAE9YgRJ1OXXmQYGLI,AMLI Ponce Park,33.7706983,-84.3657346,(404) 267-0964,641 North Avenue NE  ,Atlanta,30308,GA,United States
ChIJWaoRrREE9YgRUr3w8X5Ie0w,Jamie Arnold,33.7708184,-84.3674536,(404) 541-3500,621 North Avenue NE  ,Atlanta,30308,GA,United States
ChIJw1lABaME9YgR4HAOteDZvW8,Taser Properties LLC,33.7689219,-84.4204746,(404) 873-8377,1050 North Avenue NW  ,Atlanta,30318,GA,United States
ChIJpfiFNFMb9YgRiVvKydrfARo,Gables Residential,33.7680233,-84.4384142,(404) 636-8841,1540 North Avenue NW  ,Atlanta,30318,GA,United States
ChIJFyCto2IE9YgRoMGUWIB0ibw,Hampton Inn Atlanta-Georgia Tech-Downtown,33.7711363,-84.3957087,(404) 881-0881,244 North Avenue NW  ,Atlanta,30313,GA,United States
ChIJ66bwXYUE9YgRzoeol28yQfo,North Avenue West Commercial Lofts,33.7696297,-84.4054087,(404) 681-3955,554 North Avenue NW  ,Atlanta,30318,GA,United States
ChIJ1cE-ExDx3ogR9NzwIicQDns,wepaydollarsforhouses.com,33.736042,-84.4242345,,1111 Oglethorpe Avenue Southwest  ,Atlanta,30310,GA,United States
